2022-05-27 16:54:57.605343	https://www.encodeproject.org/report/?type=Experiment&status=released&internal_tags=RushAD&limit=all
ID	Accession	Assay name	Assay title	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR386UHY/	ENCSR386UHY	ChIP-seq	Control ChIP-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187400	Control ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF819MXG/,/files/ENCFF072QEH/,/files/ENCFF962CNG/,/files/ENCFF275SGG/,/files/ENCFF705KZC/,/files/ENCFF529FTT/,/files/ENCFF299NZP/,/files/ENCFF535FEU/,/files/ENCFF646AMO/,/files/ENCFF750SFB/		ENCBS145CCA	1	1,2		Homo sapiens	adult	90 or above years												/replicates/e0b27a23-ccb1-487a-8058-07b587c20d86/,/replicates/30d7d816-728b-4480-b4a6-90d3d55c11ec/				
/experiments/ENCSR666JEF/	ENCSR666JEF	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (85 years)	middle frontal area 46	GEO:GSE188007	CTCF TF ChIP-seq on middle frontal area 46 tissue female adult (85 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF189IMW/,/files/ENCFF517BBS/,/files/ENCFF199ZII/,/files/ENCFF723DDC/,/files/ENCFF866DVC/,/files/ENCFF565JFU/,/files/ENCFF995INH/,/files/ENCFF577BQR/,/files/ENCFF684FKM/,/files/ENCFF764GQV/,/files/ENCFF497VZU/,/files/ENCFF263VJQ/,/files/ENCFF598XNW/,/files/ENCFF268CMY/,/files/ENCFF092NXX/		ENCBS368SHA	1	1,2	ENCAB719MQZ	Homo sapiens	adult	85 years												/replicates/327ca10a-4fc4-45c0-b00e-5a56d623b943/,/replicates/154fd18c-bfa6-4e83-b99c-5bcf9d3fabdd/				
/experiments/ENCSR706XFG/	ENCSR706XFG	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187746	H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF933MZM/,/files/ENCFF680HTA/,/files/ENCFF173MNT/,/files/ENCFF222PJJ/,/files/ENCFF076KKS/,/files/ENCFF442XGY/,/files/ENCFF297TWN/,/files/ENCFF727HIL/,/files/ENCFF242JQR/,/files/ENCFF186LFN/,/files/ENCFF220KZL/,/files/ENCFF111IEH/,/files/ENCFF335DHZ/,/files/ENCFF541BRW/		ENCBS145CCA	1	2,1	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/6137f6c0-d8b7-49fc-9fba-56ac44f146f7/,/replicates/4cabc5c4-76f2-4b95-b968-500d249306e0/				
/experiments/ENCSR483IHO/	ENCSR483IHO	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		human_brain_Rush ID_7948794_BS24_ENC4_cDNA657	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF268CYO/,/files/ENCFF068UCG/,/files/ENCFF258FWH/,/files/ENCFF463VUI/,/files/ENCFF083LBA/,/files/ENCFF715SXQ/,/files/ENCFF913TAE/,/files/ENCFF021STE/,/files/ENCFF678IEW/,/files/ENCFF430BEX/		ENCBS422TMB	1	1		Homo sapiens	adult	90 or above years												/replicates/6222b6a1-0b07-4d94-984a-8b4295bb1a61/				
/experiments/ENCSR549ZDH/	ENCSR549ZDH	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE187662	H3K27ac ChIP-seq on middle frontal area 46 tissue female adult (88 years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF608HEO/,/files/ENCFF449WXH/,/files/ENCFF437BLJ/,/files/ENCFF185BVS/,/files/ENCFF924WBA/,/files/ENCFF760IJT/,/files/ENCFF547WBV/,/files/ENCFF360BGQ/,/files/ENCFF599FZY/,/files/ENCFF751PFA/,/files/ENCFF775NLA/,/files/ENCFF336MIJ/,/files/ENCFF595JKW/,/files/ENCFF239MHA/		ENCBS995IIS	1	2,1	ENCAB101KHB	Homo sapiens	adult	88 years												/replicates/499a75fc-eead-476f-83e5-c3e37c84bef1/,/replicates/73bf6baa-7367-4133-905d-bdf0ef3ae6cc/				
/experiments/ENCSR877OGW/	ENCSR877OGW	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46	GEO:GSE187853	H3K4me3 ChIP-seq on middle frontal area 46 tissue male adult (83 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF528WBP/,/files/ENCFF661AKD/,/files/ENCFF384FRL/,/files/ENCFF085CCH/,/files/ENCFF411WSW/,/files/ENCFF268WGG/,/files/ENCFF761FHA/,/files/ENCFF870TGK/,/files/ENCFF243EBV/,/files/ENCFF856PBJ/,/files/ENCFF883DZN/,/files/ENCFF772YIH/,/files/ENCFF507JAI/,/files/ENCFF673JKK/,/files/ENCFF550NMS/,/files/ENCFF525NJR/,/files/ENCFF758OPC/,/files/ENCFF344TGW/,/files/ENCFF734ZGN/,/files/ENCFF352MMI/,/files/ENCFF346WKG/,/files/ENCFF383PUU/		ENCBS959TDJ	1	2,1	ENCAB140BWE	Homo sapiens	adult	83 years												/replicates/4cdb3f5d-0814-4076-a22c-03c21c6ecf75/,/replicates/30d0c2b3-14fc-4109-831b-9f70b8850aab/				
/experiments/ENCSR858ASK/	ENCSR858ASK	ChIP-seq	Histone ChIP-seq	/targets/H3K27me3-human/	H3K27me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		H3K27me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF242UIC/,/files/ENCFF912BDJ/,/files/ENCFF065ZBD/,/files/ENCFF097SLF/,/files/ENCFF327QWI/,/files/ENCFF572QVC/,/files/ENCFF126EHZ/,/files/ENCFF354TWT/,/files/ENCFF292FMF/,/files/ENCFF194XNN/,/files/ENCFF783ARL/,/files/ENCFF464DQN/,/files/ENCFF088SZN/,/files/ENCFF489TOJ/		ENCBS788LTG	1	2,1	ENCAB273TMQ	Homo sapiens	adult	90 or above years												/replicates/2b7964c0-26b9-425f-b9c8-21c70d447c56/,/replicates/6a23ae64-6b7b-40c7-a58a-b44282f6f034/				
/experiments/ENCSR532SRK/	ENCSR532SRK	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue male adult (83 years)	middle frontal area 46	GEO:GSE187577	H3K27ac ChIP-seq on middle frontal area 46 tissue male adult (83 years).	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF600TXC/,/files/ENCFF412EXJ/,/files/ENCFF479WXV/,/files/ENCFF870ZCZ/,/files/ENCFF651LIC/,/files/ENCFF413ZDE/,/files/ENCFF832CEU/,/files/ENCFF787EFK/,/files/ENCFF490FIG/,/files/ENCFF142GFT/,/files/ENCFF436YWS/,/files/ENCFF036CKB/,/files/ENCFF871DHI/,/files/ENCFF242SBC/,/files/ENCFF942YRH/,/files/ENCFF337DEA/,/files/ENCFF679GQM/,/files/ENCFF704HBJ/		ENCBS959TDJ	1	1,2	ENCAB101KHB	Homo sapiens	adult	83 years												/replicates/68f33cc4-22f0-46c9-9be8-2735a7355948/,/replicates/25033cf8-33aa-43f1-8dd9-312269a9a80d/				
/experiments/ENCSR278JAH/	ENCSR278JAH	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (79 years)	middle frontal area 46		H3K27ac ChIP-seq on middle frontal area 46 tissue female adult (79 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF402YNC/,/files/ENCFF274FYS/,/files/ENCFF454YFC/,/files/ENCFF515BUA/,/files/ENCFF401PWG/,/files/ENCFF140JWV/,/files/ENCFF690CEV/,/files/ENCFF537IMS/,/files/ENCFF702SZB/,/files/ENCFF649XXC/,/files/ENCFF909JLH/,/files/ENCFF274DUO/,/files/ENCFF632PYL/,/files/ENCFF289MDK/	/disease-series/ENCSR212ASC/	ENCBS246FGU,ENCBS836MZE	1,2	1,2	ENCAB101KHB	Homo sapiens	adult	79 years												/replicates/36ab4378-a2d1-4c73-b8ac-b84c5771ddd3/,/replicates/94e11711-ba07-4522-8978-19191667b982/,/replicates/838474b0-f342-4dcc-b349-b98a038e4bc7/,/replicates/1d21f297-4a89-419b-82ae-e6bf89aae70a/				
/experiments/ENCSR676LDQ/	ENCSR676LDQ	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187610	CTCF TF ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF948AUT/,/files/ENCFF371BAK/,/files/ENCFF086OKN/,/files/ENCFF100VTB/,/files/ENCFF890XCH/,/files/ENCFF881JUC/,/files/ENCFF262NTK/,/files/ENCFF997GJW/,/files/ENCFF807ART/,/files/ENCFF345GCX/,/files/ENCFF980EHI/,/files/ENCFF159IAM/,/files/ENCFF349CZT/,/files/ENCFF696JOF/,/files/ENCFF113VJZ/		ENCBS145CCA	1	2,1	ENCAB719MQZ	Homo sapiens	adult	90 or above years												/replicates/aa21168a-ca60-4de7-b4bc-6569c2e97820/,/replicates/66accb5b-0783-4ff7-af15-adfbd3dac921/				
/experiments/ENCSR300WOR/	ENCSR300WOR	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187396	CTCF TF ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease, Cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF156GHR/,/files/ENCFF952YWG/,/files/ENCFF633CIP/,/files/ENCFF571LLR/,/files/ENCFF365SKE/,/files/ENCFF482IFA/,/files/ENCFF578YHY/,/files/ENCFF300PCQ/,/files/ENCFF814BVV/,/files/ENCFF303MTI/,/files/ENCFF829URU/,/files/ENCFF648KPD/,/files/ENCFF017PDC/,/files/ENCFF749FBO/,/files/ENCFF517WON/		ENCBS587MGS	1	1,2	ENCAB719MQZ	Homo sapiens	adult	90 or above years												/replicates/2fc1ceeb-faba-4779-8fd7-86e29754fd2e/,/replicates/a8a3d9fe-9f38-46fa-bb37-eaf5e7a43d36/				
/experiments/ENCSR135AYC/	ENCSR135AYC	ChIP-seq	Histone ChIP-seq	/targets/H3K4me3-human/	H3K4me3	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187094	H3K4me3 ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Alzheimer's disease.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF342VVF/,/files/ENCFF639KPE/,/files/ENCFF966PDL/,/files/ENCFF565BCX/,/files/ENCFF147JBQ/,/files/ENCFF230MRE/,/files/ENCFF772RJU/,/files/ENCFF306HOS/,/files/ENCFF383OBM/,/files/ENCFF021IPQ/,/files/ENCFF006JBO/,/files/ENCFF543PRC/,/files/ENCFF365HRD/,/files/ENCFF541HHW/		ENCBS547CKT	1	1,2	ENCAB140BWE	Homo sapiens	adult	90 or above years												/replicates/56ca9fb2-c590-43a8-b8bc-9143a04bac0a/,/replicates/dd171229-a603-4110-bf9a-be76e126fe3f/				
/experiments/ENCSR292TYT/	ENCSR292TYT	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		human_brain_Rush ID_6341028_BS46_ENC4_cDNA656	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF347WVW/,/files/ENCFF392WIM/,/files/ENCFF030JXK/,/files/ENCFF791RZL/,/files/ENCFF532BQL/,/files/ENCFF624SFD/,/files/ENCFF509MZI/,/files/ENCFF336NCQ/,/files/ENCFF126XNY/,/files/ENCFF652GZY/		ENCBS660AUE	1	1		Homo sapiens	adult	90 or above years												/replicates/28c18dbc-3238-4d69-bed0-238bcd05c174/				
/experiments/ENCSR697ASE/	ENCSR697ASE	long read RNA-seq	long read RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		RUSH brain E7948794	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF917UTU/,/files/ENCFF156TTD/,/files/ENCFF963DJZ/,/files/ENCFF406GQU/,/files/ENCFF771XYK/,/files/ENCFF385SKN/		ENCBS422TMB	1	1		Homo sapiens	adult	90 or above years												/replicates/03b3b00f-3c2d-478a-9cd2-b9fd85289100/				
/experiments/ENCSR205QMF/	ENCSR205QMF	long read RNA-seq	long read RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (88 years)	middle frontal area 46		RUSH brain E5115600	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF500TGB/,/files/ENCFF206TQZ/,/files/ENCFF706EMQ/,/files/ENCFF279ABL/,/files/ENCFF197DZP/,/files/ENCFF573QGI/		ENCBS105DDE	1	1		Homo sapiens	adult	88 years												/replicates/e22e96b6-6059-4a18-a624-bcdaf7443086/				
/experiments/ENCSR036SUN/	ENCSR036SUN	RNA-seq	total RNA-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		human_brain_Rush ID_1863332_BS91_ENC4_cDNA668	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF352YRE/,/files/ENCFF166NMB/,/files/ENCFF203QHW/,/files/ENCFF167JKM/,/files/ENCFF822SLH/,/files/ENCFF211KHO/,/files/ENCFF075NFV/,/files/ENCFF066PAM/,/files/ENCFF080KYI/,/files/ENCFF475JUK/		ENCBS958WOW	1	1		Homo sapiens	adult	90 or above years												/replicates/2d9efa5a-5df2-45f5-825f-01975c95f671/				
/experiments/ENCSR366LFQ/	ENCSR366LFQ	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (88 years)	middle frontal area 46		human_brain_Rush ID_2518687_BS93_ENC4_cDNA670	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF244NQD/,/files/ENCFF079BOK/,/files/ENCFF401HPR/,/files/ENCFF393CRS/,/files/ENCFF662XKZ/,/files/ENCFF879JZU/,/files/ENCFF759YTG/,/files/ENCFF572UBT/,/files/ENCFF927SWC/,/files/ENCFF379VUB/		ENCBS928RYN	1	1		Homo sapiens	adult	88 years												/replicates/6ed0162a-b6dd-40fe-898d-c2b21bd22805/				
/experiments/ENCSR061RDC/	ENCSR061RDC	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue female adult (87 years)	middle frontal area 46		human_brain_Rush ID_2585111_BS94_ENC4_cDNA671	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF561OCY/,/files/ENCFF039MOY/,/files/ENCFF527DRI/,/files/ENCFF049ONZ/,/files/ENCFF171XXN/,/files/ENCFF381TII/,/files/ENCFF835GFU/,/files/ENCFF409FXN/,/files/ENCFF180CEK/,/files/ENCFF926TGA/		ENCBS839OMR	1	1		Homo sapiens	adult	87 years												/replicates/780dcd63-8334-4888-9643-ec19356193b6/				
/experiments/ENCSR169YNI/	ENCSR169YNI	long read RNA-seq	long read RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		RUSH brain E7461192	Ali Mortazavi, UCI	ENCODE	released	/files/ENCFF854YAZ/,/files/ENCFF827DUW/,/files/ENCFF753EDC/,/files/ENCFF114VSO/,/files/ENCFF509ZIC/,/files/ENCFF270HYK/		ENCBS086OWN	1	1		Homo sapiens	adult	90 or above years												/replicates/86af400b-a268-438c-8bf3-947f3df4182c/				
/experiments/ENCSR693KOP/	ENCSR693KOP	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (86 years)	middle frontal area 46		human_brain_Rush ID_2842953_BS95_ENC4_cDNA672	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF446VHZ/,/files/ENCFF149YYD/,/files/ENCFF830CRB/,/files/ENCFF479KNI/,/files/ENCFF702UDE/,/files/ENCFF927ANS/,/files/ENCFF515AYY/,/files/ENCFF712XTT/,/files/ENCFF129IUV/,/files/ENCFF007LSW/		ENCBS048EXC	1	1		Homo sapiens	adult	86 years												/replicates/917515e6-c3ef-4529-8b7b-5df95aba5f94/				
/experiments/ENCSR198QAJ/	ENCSR198QAJ	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46		human_brain_Rush ID_3002106_BS114_ENC4_cDNA664	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF240RDE/,/files/ENCFF424DIT/,/files/ENCFF780BLR/,/files/ENCFF911LIM/,/files/ENCFF762VOE/,/files/ENCFF179ZCT/,/files/ENCFF346FEB/,/files/ENCFF714APG/,/files/ENCFF131IFH/,/files/ENCFF553GKS/		ENCBS833CJR	1	1		Homo sapiens	adult	90 or above years												/replicates/dd1da51e-760c-424d-8b9b-e9ff279f8eeb/				
/experiments/ENCSR339NMQ/	ENCSR339NMQ	RNA-seq	total RNA-seq				Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)	middle frontal area 46		human_brain_Rush ID_8074960_BS43_ENC4_cDNA658	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF774NWB/,/files/ENCFF013HFB/,/files/ENCFF041HBD/,/files/ENCFF445JWJ/,/files/ENCFF100ZSF/,/files/ENCFF337LZT/,/files/ENCFF561PTF/,/files/ENCFF629NUI/,/files/ENCFF330CRL/,/files/ENCFF861CIW/		ENCBS675FWG	1	1		Homo sapiens	adult	89 years												/replicates/374d07f1-57e1-4756-ba94-0a1dcb4077f5/				
/experiments/ENCSR394ZSF/	ENCSR394ZSF	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue male adult (87 years)	middle frontal area 46		human_brain_Rush ID_7204277_BS105_ENC4_cDNA659	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF997WKH/,/files/ENCFF733YEJ/,/files/ENCFF258ANV/,/files/ENCFF871PWN/,/files/ENCFF935KUB/,/files/ENCFF239NHF/,/files/ENCFF492KFB/,/files/ENCFF351KYE/,/files/ENCFF742WDE/,/files/ENCFF256TEV/		ENCBS666KAY	1	1		Homo sapiens	adult	87 years												/replicates/5939c240-cf38-4e03-b884-55c385db0664/				
/experiments/ENCSR290IHM/	ENCSR290IHM	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (79 years)	middle frontal area 46		human_brain_Rush ID_5194210_BS19_ENC4_cDNA654	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF479YLJ/,/files/ENCFF634JRF/,/files/ENCFF626KHB/,/files/ENCFF426XVD/,/files/ENCFF011DHD/,/files/ENCFF078WYA/,/files/ENCFF707GIJ/,/files/ENCFF409MDK/,/files/ENCFF337BKK/,/files/ENCFF469HLI/		ENCBS411JUI	1	1		Homo sapiens	adult	79 years												/replicates/9fb9dce9-351e-4744-9a3d-cc57e55b1ed0/				
/experiments/ENCSR863VFU/	ENCSR863VFU	RNA-seq	total RNA-seq				Homo sapiens middle frontal area 46 tissue female adult (88 years)	middle frontal area 46		human_brain_Rush ID_5115600_BS16_ENC4_cDNA653	Barbara Wold, Caltech	ENCODE	released	/files/ENCFF979NLQ/,/files/ENCFF589UKT/,/files/ENCFF586KEK/,/files/ENCFF635SRJ/,/files/ENCFF021FJK/,/files/ENCFF193HXZ/,/files/ENCFF423UED/,/files/ENCFF604SPP/,/files/ENCFF513IFV/,/files/ENCFF793ESM/		ENCBS105DDE	1	1		Homo sapiens	adult	88 years												/replicates/c5450763-d369-485d-ae7a-8f3e1371e887/				
/experiments/ENCSR105CRB/	ENCSR105CRB	ChIP-seq	Control ChIP-seq				Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue male adult (90 or above years)	middle frontal area 46		Control ChIP-seq on middle frontal area 46 tissue male adult (90 or above years) with mild cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF425WHV/,/files/ENCFF736ZHF/,/files/ENCFF576GAE/,/files/ENCFF329LDM/,/files/ENCFF342HXJ/,/files/ENCFF236BUQ/,/files/ENCFF865ALI/,/files/ENCFF652KPP/,/files/ENCFF990KHY/,/files/ENCFF865WFN/	/disease-series/ENCSR955DXN/	ENCBS049LCH	1	1,2		Homo sapiens	adult	90 or above years												/replicates/79117c50-16dd-494e-8d93-85c3e39f5110/,/replicates/be289705-2995-4a14-9e0f-c76add9d997c/				
/experiments/ENCSR207FYD/	ENCSR207FYD	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens with mild cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187344	H3K27ac ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with mild cognitive impairment	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF475EST/,/files/ENCFF068RXL/,/files/ENCFF091MNM/,/files/ENCFF278YTC/,/files/ENCFF949DVR/,/files/ENCFF316EAG/,/files/ENCFF892CUT/,/files/ENCFF543APQ/,/files/ENCFF594JDR/,/files/ENCFF096JNR/,/files/ENCFF975EBU/,/files/ENCFF796DQP/,/files/ENCFF484YUA/,/files/ENCFF300SDH/	/disease-series/ENCSR945HTR/	ENCBS693PDQ	1	1,2	ENCAB101KHB	Homo sapiens	adult	90 or above years												/replicates/7f5cd9f3-321b-45ef-b2f9-cb5cbc296cc0/,/replicates/35653dd5-14b3-4879-b71b-f41ea2470dd5/				
/experiments/ENCSR763VUL/	ENCSR763VUL	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Cognitive impairment; middle frontal area 46 tissue female adult (90 or above years)	middle frontal area 46	GEO:GSE187861	CTCF TF ChIP-seq on middle frontal area 46 tissue female adult (90 or above years) with Cognitive impairment.	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF560PYO/,/files/ENCFF413YTU/,/files/ENCFF118JAZ/,/files/ENCFF179KQF/,/files/ENCFF687WNV/,/files/ENCFF563OET/,/files/ENCFF447UFX/,/files/ENCFF292KHE/,/files/ENCFF059HHX/,/files/ENCFF319TVQ/,/files/ENCFF159EKP/,/files/ENCFF667BCU/,/files/ENCFF406ZHG/,/files/ENCFF580MPO/,/files/ENCFF250VKH/		ENCBS296QVB	1	1,2	ENCAB719MQZ	Homo sapiens	adult	90 or above years												/replicates/77462e8a-05df-4e01-965a-b53ca985d508/,/replicates/1c35dbe5-5c9f-4a15-9f80-3e73b5ceef83/				
/experiments/ENCSR291VCJ/	ENCSR291VCJ	ChIP-seq	Control ChIP-seq				Homo sapiens middle frontal area 46 tissue female adult (88 years)	middle frontal area 46	GEO:GSE175150	Control ChIP-seq on dorsolateral prefrontal cortex tissue female adult (88 years) originated from dorsolateral prefrontal cortex	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF607FLD/,/files/ENCFF772MUD/,/files/ENCFF548UXS/,/files/ENCFF822TJA/,/files/ENCFF995UUQ/,/files/ENCFF034VYX/,/files/ENCFF713LJX/,/files/ENCFF114HAI/,/files/ENCFF452UXC/,/files/ENCFF379EQW/	/disease-series/ENCSR153WCK/	ENCBS844HXF	1	2,1		Homo sapiens	adult	88 years												/replicates/aa51a8b7-b6d7-458d-be6c-41f1f9dec323/,/replicates/3979d448-2e99-4e7e-b8ab-cd29bb21c79e/				
/experiments/ENCSR957UPE/	ENCSR957UPE	ChIP-seq	TF ChIP-seq	/targets/CTCF-human/	CTCF	CTCF	Homo sapiens with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)	middle frontal area 46	GEO:GSE187749	CTCF ChIP-seq on middle frontal area 46 tissue female adult (89 years) with Alzheimer's disease	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF937MZK/,/files/ENCFF352EYL/,/files/ENCFF226IAD/,/files/ENCFF579JSA/,/files/ENCFF829LJF/,/files/ENCFF324TKN/,/files/ENCFF115TKV/,/files/ENCFF704QTZ/,/files/ENCFF210ZBZ/,/files/ENCFF231WJS/,/files/ENCFF473MFT/,/files/ENCFF695EYC/,/files/ENCFF917APP/,/files/ENCFF979MUN/,/files/ENCFF457ZGY/	/disease-series/ENCSR835WYO/	ENCBS967JLM	1	1,2	ENCAB719MQZ	Homo sapiens	adult	89 years												/replicates/a667b47d-17ae-4f3c-8342-c8e235c30b4f/,/replicates/2eaa7a25-4d88-4e0f-92c6-8b8551e870e4/				
/experiments/ENCSR438KQU/	ENCSR438KQU	ChIP-seq	Histone ChIP-seq	/targets/H3K27ac-human/	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	Homo sapiens middle frontal area 46 tissue female adult (83 years)	middle frontal area 46	GEO:GSE187655	H3K27ac ChIP-seq on middle frontal area 46 tissue female adult (83 years)	Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF607LIL/,/files/ENCFF746VSZ/,/files/ENCFF867IVN/,/files/ENCFF564OWD/,/files/ENCFF990EEC/,/files/ENCFF319DCF/,/files/ENCFF257IZX/,/files/ENCFF345SBO/,/files/ENCFF575QTB/,/files/ENCFF595CLG/,/files/ENCFF464UFX/,/files/ENCFF561PQW/,/files/ENCFF858XXS/,/files/ENCFF398ITJ/,/files/ENCFF917IOG/,/files/ENCFF090TYB/,/files/ENCFF652LEX/,/files/ENCFF003MMJ/	/disease-series/ENCSR324WSJ/	ENCBS589LVU	1	1,2	ENCAB101KHB	Homo sapiens	adult	83 years												/replicates/d3bf9bac-4a32-4077-8c1d-6ff03f80a1bb/,/replicates/3874083d-f7a4-42ab-beca-2ea2c4ffd998/				
